image_id,label,class_name,condition,width,height,filename,relative_path,split
1338,0,pedestrian crossing,closed,1280,839,photo_43_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-05_22-23-10.jpg,validation
1339,0,pedestrian crossing,closed,960,1280,photo_43_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-05_22-23-25.jpg,test
1340,0,pedestrian crossing,closed,1197,1280,photo_43_2024-12-05_22-23-50.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-05_22-23-50.jpg,train
1341,0,pedestrian crossing,closed,960,1280,photo_43_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-07_12-48-02.jpg,validation
1342,0,pedestrian crossing,closed,833,829,photo_43_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-07_12-48-37.jpg,train
1343,0,pedestrian crossing,closed,960,1280,photo_43_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-07_12-49-18.jpg,train
1344,0,pedestrian crossing,closed,960,1280,photo_43_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-09_12-49-48.jpg,train
1345,0,pedestrian crossing,closed,960,1280,photo_44_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-10-29_09-53-51.jpg,validation
1346,0,pedestrian crossing,closed,960,1280,photo_44_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-10-29_09-54-21.jpg,test
1347,0,pedestrian crossing,closed,960,1280,photo_44_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-12-05_22-23-10.jpg,test
1348,0,pedestrian crossing,closed,960,1280,photo_44_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-12-05_22-23-25.jpg,test
1349,0,pedestrian crossing,closed,960,1280,photo_44_2024-12-05_22-23-50.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-12-05_22-23-50.jpg,validation
1350,0,pedestrian crossing,closed,960,1280,photo_44_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-12-07_12-48-02.jpg,train
1351,0,pedestrian crossing,closed,960,1280,photo_44_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-12-07_12-48-37.jpg,validation
1352,0,pedestrian crossing,closed,960,1280,photo_45_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-10-29_09-53-08.jpg,validation
1353,0,pedestrian crossing,closed,960,1280,photo_45_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-10-29_09-53-51.jpg,train
1354,0,pedestrian crossing,closed,960,1280,photo_45_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-10-29_09-54-21.jpg,test
1355,0,pedestrian crossing,closed,960,1280,photo_45_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-05_22-23-10.jpg,test
1356,0,pedestrian crossing,closed,1052,1280,photo_45_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-05_22-23-25.jpg,train
1357,0,pedestrian crossing,closed,960,1280,photo_45_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-06_22-23-51.jpg,train
1358,0,pedestrian crossing,closed,976,1280,photo_45_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-07_12-46-52.jpg,validation
1359,0,pedestrian crossing,closed,1133,1280,photo_45_2024-12-07_12-47-32.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-07_12-47-32.jpg,test
1360,0,pedestrian crossing,closed,1269,1280,photo_45_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-07_12-48-02.jpg,train
1361,0,pedestrian crossing,closed,960,1280,photo_45_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-07_12-49-18.jpg,train
1362,0,pedestrian crossing,closed,737,734,photo_45_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-09_12-45-24.jpg,test
1363,0,pedestrian crossing,closed,960,1280,photo_45_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-09_12-46-01.jpg,train
1364,0,pedestrian crossing,closed,960,1280,photo_46_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-10-29_09-42-50.jpg,train
1365,0,pedestrian crossing,closed,960,1280,photo_46_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-10-29_09-53-08.jpg,train
1366,0,pedestrian crossing,closed,960,1280,photo_46_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-10-29_09-53-51.jpg,train
1367,0,pedestrian crossing,closed,960,1280,photo_46_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-12-05_22-23-25.jpg,train
1368,0,pedestrian crossing,closed,960,1280,photo_46_2024-12-07_12-47-32.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-12-07_12-47-32.jpg,train
1369,0,pedestrian crossing,closed,960,1280,photo_46_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-12-07_12-48-37.jpg,train
1370,0,pedestrian crossing,closed,475,467,photo_46_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_46_2024-12-09_12-45-24.jpg,train
1371,0,pedestrian crossing,closed,960,1280,photo_47_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-10-29_09-42-50.jpg,train
1372,0,pedestrian crossing,closed,960,1280,photo_47_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-10-29_09-53-51.jpg,train
1373,0,pedestrian crossing,closed,960,1280,photo_47_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-05_22-23-25.jpg,test
1374,0,pedestrian crossing,closed,1209,1280,photo_47_2024-12-05_22-23-50.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-05_22-23-50.jpg,test
1375,0,pedestrian crossing,closed,960,1280,photo_47_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-06_22-23-51.jpg,test
1376,0,pedestrian crossing,closed,960,1280,photo_47_2024-12-07_12-47-32.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-47-32.jpg,train
1377,0,pedestrian crossing,closed,960,1280,photo_47_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-48-02.jpg,train
1378,0,pedestrian crossing,closed,1156,1280,photo_47_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-48-37.jpg,train
1379,0,pedestrian crossing,closed,1280,1055,photo_47_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-49-18.jpg,train
1380,0,pedestrian crossing,closed,960,1280,photo_48_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-10-29_09-42-50.jpg,train
1381,0,pedestrian crossing,closed,960,1280,photo_48_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-10-29_09-53-51.jpg,test
1382,0,pedestrian crossing,closed,960,1280,photo_48_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-10-29_09-54-21.jpg,test
1383,0,pedestrian crossing,closed,960,1280,photo_48_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-12-05_22-22-53.jpg,train
1384,0,pedestrian crossing,closed,960,1280,photo_48_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-12-05_22-23-10.jpg,train
1385,0,pedestrian crossing,closed,960,1280,photo_48_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-12-05_22-23-25.jpg,train
1386,0,pedestrian crossing,closed,960,1280,photo_48_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-12-07_12-48-02.jpg,test
1387,0,pedestrian crossing,closed,829,834,photo_48_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_48_2024-12-09_12-45-24.jpg,train
1388,0,pedestrian crossing,closed,960,1280,photo_49_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-10-29_09-42-50.jpg,train
1389,0,pedestrian crossing,closed,960,1280,photo_49_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-10-29_09-53-08.jpg,train
1390,0,pedestrian crossing,closed,960,1280,photo_49_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-10-29_09-53-51.jpg,test
1391,0,pedestrian crossing,closed,960,1280,photo_49_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-10-29_09-54-21.jpg,train
1392,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-05_22-22-53.jpg,test
1393,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-05_22-23-25.jpg,train
1394,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-06_22-23-51.jpg,train
1395,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-06_22-25-52.jpg,train
1396,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-07_12-47-32.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-07_12-47-32.jpg,train
1397,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-07_12-48-02.jpg,train
1398,0,pedestrian crossing,closed,960,1280,photo_49_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-07_12-49-18.jpg,train
1399,0,pedestrian crossing,closed,349,346,photo_49_2024-12-09_12-46-01_2.jpg,dataset_top12\pedestrian crossing\closed\photo_49_2024-12-09_12-46-01_2.jpg,train
1400,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-42-50.jpg,train
1401,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-53-08.jpg,test
1402,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-53-51.jpg,train
1403,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-54-21.jpg,train
1404,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-54-37.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-54-37.jpg,train
1405,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-54-37_2.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-54-37_2.jpg,train
1406,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-05_22-23-10.jpg,train
1407,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-06_22-24-57.jpg,validation
1408,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-07_12-48-36.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-07_12-48-36.jpg,train
1409,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-07_12-49-18.jpg,validation
1410,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-09_12-45-24.jpg,train
1411,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-18_02-27-08.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-18_02-27-08.jpg,train
1412,0,pedestrian crossing,closed,960,1280,photo_4_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-12-18_02-36-53.jpg,train
1413,0,pedestrian crossing,closed,960,1280,photo_50_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-10-29_09-42-50.jpg,test
1414,0,pedestrian crossing,closed,960,1280,photo_50_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-10-29_09-53-08.jpg,train
1415,0,pedestrian crossing,closed,960,1280,photo_50_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-10-29_09-53-51.jpg,train
1416,0,pedestrian crossing,closed,960,1280,photo_50_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-10-29_09-54-21.jpg,train
1417,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-05_22-22-53.jpg,train
1418,0,pedestrian crossing,closed,1280,921,photo_50_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-05_22-23-10.jpg,validation
1419,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-05_22-23-25.jpg,train
1420,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-06_22-23-51.jpg,train
1421,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-06_22-25-52.jpg,train
1422,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-07_12-48-02.jpg,train
1423,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-07_12-48-37.jpg,test
1424,0,pedestrian crossing,closed,867,850,photo_50_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-07_12-49-18.jpg,test
1425,0,pedestrian crossing,closed,960,1280,photo_50_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\closed\photo_50_2024-12-18_02-36-53.jpg,train
1426,0,pedestrian crossing,closed,960,1280,photo_51_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-10-29_09-42-50.jpg,train
1427,0,pedestrian crossing,closed,960,1280,photo_51_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-10-29_09-53-08.jpg,train
1428,0,pedestrian crossing,closed,829,1105,photo_51_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-10-29_09-53-51.jpg,train
1429,0,pedestrian crossing,closed,1098,1280,photo_51_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-05_22-23-25.jpg,validation
1430,0,pedestrian crossing,closed,960,1280,photo_51_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-06_22-25-52.jpg,train
1431,0,pedestrian crossing,closed,1238,1280,photo_51_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-07_12-48-02.jpg,train
1432,0,pedestrian crossing,closed,960,1280,photo_51_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-07_12-48-37.jpg,train
1433,0,pedestrian crossing,closed,960,1280,photo_51_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-07_12-49-18.jpg,train
1434,0,pedestrian crossing,closed,242,240,photo_51_2024-12-09_12-45-24_2.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-09_12-45-24_2.jpg,train
1435,0,pedestrian crossing,closed,886,854,photo_51_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-09_12-46-01.jpg,validation
1436,0,pedestrian crossing,closed,960,1280,photo_51_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\closed\photo_51_2024-12-18_02-28-33.jpg,train
1437,0,pedestrian crossing,closed,960,1280,photo_5278624148517676312_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676312_y (1).jpg,train
1438,0,pedestrian crossing,closed,960,1280,photo_5278624148517676312_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676312_y.jpg,train
1439,0,pedestrian crossing,closed,960,1280,photo_5278624148517676313_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676313_y (1).jpg,train
1440,0,pedestrian crossing,closed,960,1280,photo_5278624148517676313_y (2).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676313_y (2).jpg,train
1441,0,pedestrian crossing,closed,960,1280,photo_5278624148517676313_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676313_y.jpg,train
1442,0,pedestrian crossing,closed,960,1280,photo_5278624148517676314_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676314_y (1).jpg,test
1443,0,pedestrian crossing,closed,960,1280,photo_5278624148517676314_y (2).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676314_y (2).jpg,train
1444,0,pedestrian crossing,closed,960,1280,photo_5278624148517676314_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676314_y.jpg,train
1445,0,pedestrian crossing,closed,960,1280,photo_5278624148517676315_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676315_y (1).jpg,train
1446,0,pedestrian crossing,closed,960,1280,photo_5278624148517676315_y (2).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676315_y (2).jpg,test
1447,0,pedestrian crossing,closed,960,1280,photo_5278624148517676315_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676315_y.jpg,train
1448,0,pedestrian crossing,closed,960,1280,photo_5278624148517676319_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676319_y (1).jpg,train
1449,0,pedestrian crossing,closed,960,1280,photo_5278624148517676319_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676319_y.jpg,train
1450,0,pedestrian crossing,closed,960,1280,photo_5278624148517676321_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676321_y (1).jpg,train
1451,0,pedestrian crossing,closed,960,1280,photo_5278624148517676321_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676321_y.jpg,test
1452,0,pedestrian crossing,closed,960,1280,photo_5278624148517676322_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676322_y.jpg,train
1453,0,pedestrian crossing,closed,960,1280,photo_5278624148517676323_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676323_y (1).jpg,test
1454,0,pedestrian crossing,closed,960,1280,photo_5278624148517676323_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676323_y.jpg,train
1455,0,pedestrian crossing,closed,960,1280,photo_5278624148517676324_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676324_y (1).jpg,train
1456,0,pedestrian crossing,closed,960,1280,photo_5278624148517676324_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676324_y.jpg,train
1457,0,pedestrian crossing,closed,960,1280,photo_5278624148517676325_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676325_y (1).jpg,train
1458,0,pedestrian crossing,closed,960,1280,photo_5278624148517676325_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676325_y.jpg,train
1459,0,pedestrian crossing,closed,960,1280,photo_5278624148517676326_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676326_y (1).jpg,train
1460,0,pedestrian crossing,closed,960,1280,photo_5278624148517676326_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676326_y.jpg,train
1461,0,pedestrian crossing,closed,960,1280,photo_5278624148517676330_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676330_y.jpg,train
1462,0,pedestrian crossing,closed,960,1280,photo_5278624148517676331_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676331_y.jpg,train
1463,0,pedestrian crossing,closed,960,1280,photo_5278624148517676333_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676333_y.jpg,train
1464,0,pedestrian crossing,closed,960,1280,photo_5278624148517676335_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676335_y.jpg,train
1465,0,pedestrian crossing,closed,960,1280,photo_5278624148517676344_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676344_y.jpg,train
